App,Category,Rating,Reviews,Installs,Type,Content Rating,Reviews_log,Installs_log,Rating_normalized,Reviews_normalized,Installs_normalized,popularity_score
Roll the Ball® - slide puzzle,GAME,4.5,1385093,100000000,Free,Everyone,14.141278565336611,18.420680753952364,0.875,0.7780943353216195,0.888888889328545,0.84733
Talking Tom Gold Run,GAME,4.6,2698348,100000000,Free,Everyone,14.808150662462028,18.420680753952364,0.8999999999999999,0.8147875804733874,0.888888889328545,0.86789
Pixel Art: Color by Number Game,GAME,4.7,1125017,10000000,Free,Everyone,13.933309593492659,16.118095750958314,0.925,0.7666512767490308,0.7777777825657402,0.82314
Dream League Soccer 2018,GAME,4.6,9882639,100000000,Free,Everyone,16.10629024050849,18.420680753952364,0.8999999999999999,0.8862150010894174,0.888888889328545,0.8917
Angry Birds Classic,GAME,4.4,5566805,100000000,Free,Everyone,15.53233201834575,18.420680753952364,0.8500000000000001,0.8546341479641001,0.888888889328545,0.86451
Fruits Bomb,GAME,4.4,74673,10000000,Free,Everyone,11.220887251632075,16.118095750958314,0.8500000000000001,0.6174058991510764,0.7777777825657402,0.74839
Traffic Racer,GAME,4.5,5387639,100000000,Free,Everyone,15.499617999135394,18.420680753952364,0.875,0.8528341273425153,0.888888889328545,0.87224
Hill Climb Racing 2,GAME,4.6,2750410,100000000,Free,Everyone,14.827260913020991,18.420680753952364,0.8999999999999999,0.8158390821206963,0.888888889328545,0.86824
Flow Free,GAME,4.3,1295606,100000000,Free,Everyone,14.074489869166847,18.420680753952364,0.825,0.7744194267259714,0.888888889328545,0.82944
Knife Hit,GAME,4.5,461137,10000000,Free,Everyone,13.041452626423522,16.118095750958314,0.875,0.7175787087497951,0.7777777825657402,0.79012
Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,50000000,Free,Everyone,13.76097728366371,17.72753358339242,0.875,0.7571690511177869,0.8554411125167106,0.8292
Farm Fruit Pop: Party Time,GAME,4.4,9305,1000000,Free,Everyone,9.138414632404594,13.815511557963774,0.8500000000000001,0.5028221901182073,0.666666714889415,0.67316
ROBLOX,GAME,4.5,4448791,100000000,Free,Everyone 10+,15.308143156616147,18.420680753952364,0.875,0.8422986238070697,0.888888889328545,0.86873
Helix Jump,GAME,4.2,1498648,100000000,Free,Everyone,14.220074593561845,18.420680753952364,0.8,0.7824299223001678,0.888888889328545,0.82377
Subway Surfers,GAME,4.5,27724094,1000000000,Free,Everyone 10+,17.137812448648106,20.72326583794641,0.875,0.9429723574489256,1.0,0.93932
Candy Crush Saga,GAME,4.4,22428456,500000000,Free,Everyone,16.925841112333426,20.030118658386467,0.8500000000000001,0.9313090771256531,0.9665522227538711,0.91595
Toon Blast,GAME,4.7,1351089,10000000,Free,Everyone,14.116422232044004,16.118095750958314,0.925,0.7767266674659525,0.7777777825657402,0.8265
Love Balls,GAME,4.2,360630,50000000,Free,Everyone,12.795610553887723,17.72753358339242,0.8,0.7040517618658887,0.8554411125167106,0.7865
Granny,GAME,4.5,1137267,50000000,Free,Teen,13.944139452961425,17.72753358339242,0.875,0.7672471671606398,0.8554411125167106,0.83256
8 Ball Pool,GAME,4.5,14200344,100000000,Free,Everyone,16.468776818051,18.420680753952364,0.875,0.9061600683839204,0.888888889328545,0.89002
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,100000000,Free,Mature 17+,15.853152544133435,18.420680753952364,0.8999999999999999,0.8722866277322446,0.888888889328545,0.88706
slither.io,GAME,4.4,5234810,100000000,Free,Everyone,15.470841298483178,18.420680753952364,0.8500000000000001,0.8512507494560474,0.888888889328545,0.86338
Hungry Shark Evolution,GAME,4.5,6074334,100000000,Free,Teen,15.619583076178577,18.420680753952364,0.875,0.859434955298237,0.888888889328545,0.87444
Temple Run 2,GAME,4.3,8118937,500000000,Free,Everyone,15.909709915407001,20.030118658386467,0.825,0.8753985790317907,0.9665522227538711,0.88898
Kick the Buddy,GAME,4.3,1000417,50000000,Free,Teen,13.815928470626611,17.72753358339242,0.825,0.7601926254783005,0.8554411125167106,0.81354
Magic Tiles 3,GAME,4.5,592282,50000000,Free,Everyone,13.291739840181705,17.72753358339242,0.875,0.731350240250917,0.8554411125167106,0.8206
Bowmasters,GAME,4.7,1535084,50000000,Free,Teen,14.244096312063153,17.72753358339242,0.925,0.7837516672190731,0.8554411125167106,0.85473
Piano Tiles 2™,GAME,4.7,8118880,100000000,Free,Everyone,15.90970289475971,18.420680753952364,0.925,0.875398192735328,0.888888889328545,0.89643
Pokémon GO,GAME,4.1,10424925,100000000,Free,Everyone,16.159710227302604,18.420680753952364,0.7749999999999999,0.8891543243567875,0.888888889328545,0.85101
Wordscapes,GAME,4.8,230727,10000000,Free,Everyone,12.34899480654139,16.118095750958314,0.95,0.6794776626095855,0.7777777825657402,0.80242
Paint Hit,GAME,4.4,37023,10000000,Free,Everyone,10.519321629993403,16.118095750958314,0.8500000000000001,0.5788037152303435,0.7777777825657402,0.73553
Snake VS Block,GAME,4.2,422244,50000000,Free,Teen,12.95334099327371,17.72753358339242,0.8,0.7127305500551591,0.8554411125167106,0.78939
Rolly Vortex,GAME,4.4,98123,10000000,Free,Teen,11.493987263949977,16.118095750958314,0.8500000000000001,0.6324326572747514,0.7777777825657402,0.7534
Woody Puzzle,GAME,4.7,21262,1000000,Free,Everyone,9.964723752006702,13.815511557963774,0.925,0.5482881246315827,0.666666714889415,0.71332
Stack Jump,GAME,4.3,118253,10000000,Free,Teen,11.68059013242055,16.118095750958314,0.825,0.6427000906076625,0.7777777825657402,0.74849
Color by Number – New Coloring Book,GAME,4.7,141529,5000000,Free,Everyone 10+,11.860266987727885,15.424948670398354,0.925,0.6525864345232497,0.7443300100968498,0.77397
The Cube,GAME,4.2,70226,5000000,Free,Everyone,11.159488131452981,15.424948670398354,0.8,0.614027540724407,0.7443300100968498,0.71945
Extreme Car Driving Simulator,GAME,4.3,2251012,100000000,Free,Everyone,14.62689089508321,18.420680753952364,0.825,0.8048141401251514,0.888888889328545,0.83957
Bricks n Balls,GAME,4.4,30253,1000000,Free,Everyone,10.317383686122145,13.815511557963774,0.8500000000000001,0.5676925013831123,0.666666714889415,0.69479
The Fish Master!,GAME,4.1,15763,1000000,Free,Everyone,9.665484138314895,13.815511557963774,0.7749999999999999,0.5318230895046913,0.666666714889415,0.65783
Color Road,GAME,4.1,84911,10000000,Free,Everyone,11.349370705067676,16.118095750958314,0.7749999999999999,0.6244754329869951,0.7777777825657402,0.72575
Draw In,GAME,4.2,46416,10000000,Free,Everyone,10.74542105042418,16.118095750958314,0.8,0.5912443638919097,0.7777777825657402,0.72301
Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,50000000,Free,Everyone,13.76097728366371,17.72753358339242,0.875,0.7571690511177869,0.8554411125167106,0.8292
PLANK!,GAME,4.7,7196,500000,Free,Everyone,8.881419551507804,13.122365377402328,0.925,0.48868157222942066,0.6332189858499012,0.6823
Looper!,GAME,4.6,48256,1000000,Free,Everyone,10.784296173964584,13.815511557963774,0.8999999999999999,0.5933833864189011,0.666666714889415,0.72002
Trivia Crack,GAME,4.5,6427773,100000000,Free,Everyone,15.676138846540688,18.420680753952364,0.875,0.862546818510972,0.888888889328545,0.87548
Will it Crush?,GAME,3.1,25825,5000000,Free,Everyone,10.159137015406596,15.424948670398354,0.525,0.558985308642486,0.7443300100968498,0.60944
Tomb of the Mask,GAME,4.1,55380,5000000,Free,Everyone,10.921991853622236,15.424948670398354,0.7749999999999999,0.6009598037735882,0.7443300100968498,0.70676
Baseball Boy!,GAME,3.4,148177,10000000,Free,Everyone,11.906169532781437,16.118095750958314,0.6,0.6551121262503445,0.7777777825657402,0.67763
PUBG MOBILE,GAME,4.4,3715656,50000000,Free,Teen,15.128066071103424,17.72753358339242,0.8500000000000001,0.8323902580598497,0.8554411125167106,0.84594
Episode - Choose Your Story,GAME,4.3,1841061,50000000,Free,Teen,14.425853136997413,17.72753358339242,0.825,0.7937524571217663,0.8554411125167106,0.82473
Hello Stars,GAME,4.6,101686,10000000,Free,Everyone,11.529654746924106,16.118095750958314,0.8999999999999999,0.6343951860750381,0.7777777825657402,0.77072
Run Sausage Run!,GAME,4.4,275447,10000000,Free,Everyone 10+,12.526154142028615,16.118095750958314,0.8500000000000001,0.6892254852520052,0.7777777825657402,0.77233
Tank Stars,GAME,4.3,174755,10000000,Free,Everyone 10+,12.07114599427058,16.118095750958314,0.825,0.6641896116808886,0.7777777825657402,0.75566
Castle Clash: Heroes of the Empire US,GAME,4.6,4578476,50000000,Free,Everyone 10+,15.336876968038,17.72753358339242,0.8999999999999999,0.8438796418031614,0.8554411125167106,0.86644
Hole.io,GAME,4.2,145353,10000000,Free,Teen,11.886927425388201,16.118095750958314,0.8,0.6540533694559606,0.7777777825657402,0.74394
Helix Jump,GAME,4.2,1499373,100000000,Free,Everyone,14.220558245631313,18.420680753952364,0.8,0.7824565342457412,0.888888889328545,0.82378
Mini Golf King - Multiplayer Game,GAME,4.5,531458,5000000,Free,Everyone,13.183381333619351,15.424948670398354,0.875,0.7253880396089787,0.7443300100968498,0.78157
PUBG MOBILE,GAME,4.4,3714270,50000000,Free,Teen,15.127692985384135,17.72753358339242,0.8500000000000001,0.8323697297969047,0.8554411125167106,0.84594
Flip the Gun - Simulator Game,GAME,4.2,195558,10000000,Free,Everyone,12.18361740315936,16.118095750958314,0.8,0.6703781161882898,0.7777777825657402,0.74939
Mad Skills BMX 2,GAME,4.5,29940,1000000,Free,Everyone,10.306984057549448,13.815511557963774,0.875,0.567120283528519,0.666666714889415,0.70293
Wordscapes,GAME,4.8,230727,10000000,Free,Everyone,12.34899480654139,16.118095750958314,0.95,0.6794776626095855,0.7777777825657402,0.80242
"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",GAME,4.4,41975,1000000,Free,Everyone,10.644853305366548,13.815511557963774,0.8500000000000001,0.5857108336397566,0.666666714889415,0.70079
Word Link,GAME,4.6,216675,10000000,Free,Everyone,12.286158429199004,16.118095750958314,0.8999999999999999,0.6760202221075585,0.7777777825657402,0.7846
Last Day on Earth: Survival,GAME,4.5,2311785,10000000,Free,Teen,14.65353094393678,16.118095750958314,0.875,0.8062799532063295,0.7777777825657402,0.81969
MARVEL Strike Force,GAME,4.3,165888,5000000,Free,Teen,12.019074168977248,15.424948670398354,0.825,0.66132446818602,0.7443300100968498,0.74355
Partymasters - Fun Idle Game,GAME,4.6,541144,10000000,Free,Teen,13.201442544098237,16.118095750958314,0.8999999999999999,0.7263818200155906,0.7777777825657402,0.80139
Harry Potter: Hogwarts Mystery,GAME,4.4,1107310,10000000,Free,Teen,13.91744511171073,16.118095750958314,0.8500000000000001,0.7657783667536369,0.7777777825657402,0.79785
Offroad Outlaws,GAME,4.4,29168,1000000,Free,Everyone,10.280861780477768,13.815511557963774,0.8500000000000001,0.5656829597588706,0.666666714889415,0.69412
Grim Soul: Dark Fantasy Survival,GAME,4.5,189773,5000000,Free,Teen,12.153589169473115,15.424948670398354,0.875,0.6687258753090065,0.7443300100968498,0.76269
DRAGON BALL LEGENDS,GAME,4.6,337752,5000000,Free,Teen,12.730070138092398,15.424948670398354,0.8999999999999999,0.7004455372922515,0.7443300100968498,0.78159
Disney Heroes: Battle Mode,GAME,4.6,102107,5000000,Free,Everyone 10+,11.533786355637558,15.424948670398354,0.8999999999999999,0.6346225192204005,0.7443300100968498,0.75965
Homescapes,GAME,4.6,3093358,10000000,Free,Everyone,14.944768113473643,16.118095750958314,0.8999999999999999,0.822304670547462,0.7777777825657402,0.83336
New YAHTZEE® With Buddies Dice Game,GAME,4.1,42079,5000000,Free,Everyone,10.647327847411592,15.424948670398354,0.7749999999999999,0.5858469901505607,0.7443300100968498,0.70173
Word Crossy - A crossword game,GAME,4.5,240416,5000000,Free,Everyone,12.390130194617178,15.424948670398354,0.875,0.6817410514746833,0.7443300100968498,0.76702
MLB TAP SPORTS BASEBALL 2018,GAME,4.6,32506,1000000,Free,Everyone,10.389210729741277,13.815511557963774,0.8999999999999999,0.5716446345303895,0.666666714889415,0.71277
Hero Hunters,GAME,4.4,70747,5000000,Free,Teen,11.166879546554684,15.424948670398354,0.8500000000000001,0.6144342379119402,0.7443300100968498,0.73625
Cooking Madness - A Chef's Restaurant Games,GAME,4.7,358817,10000000,Free,Everyone,12.790570575132525,16.118095750958314,0.925,0.7037744475550616,0.7777777825657402,0.80218
Ice Crush 2018 - A new Puzzle Matching Adventure,GAME,4.6,15403,1000000,Free,Everyone,9.6423824949348,13.815511557963774,0.8999999999999999,0.5305519697988159,0.666666714889415,0.69907
TerraGenesis - Space Colony,GAME,4.3,38957,1000000,Free,Everyone,10.570239421736542,13.815511557963774,0.825,0.5816053604379796,0.666666714889415,0.69109
Merge Dragons!,GAME,4.5,214777,5000000,Free,Everyone,12.277360215514861,15.424948670398354,0.875,0.6755361187645015,0.7443300100968498,0.76496
SHADOWGUN LEGENDS,GAME,4.6,100609,1000000,Free,Teen,11.519006935286097,13.815511557963774,0.8999999999999999,0.6338093124653198,0.666666714889415,0.73349
RULES OF SURVIVAL,GAME,4.2,1343866,10000000,Free,Teen,14.1110618368352,16.118095750958314,0.8,0.7764317229085856,0.7777777825657402,0.78474
Mafia City,GAME,4.5,168717,10000000,Free,Mature 17+,12.035983961123176,16.118095750958314,0.875,0.6622548942022689,0.7777777825657402,0.77168
"Cash, Inc. Money Clicker Game & Business Adventure",GAME,4.8,549720,10000000,Free,Everyone,13.217166155775043,16.118095750958314,0.95,0.7272469789274948,0.7777777825657402,0.81834
Dino War: Rise of Beasts,GAME,4.1,18996,1000000,Free,Teen,9.852036350945049,13.815511557963774,0.7749999999999999,0.5420877356057195,0.666666714889415,0.66125
Tokyo Ghoul: Dark War,GAME,4.3,25094,1000000,Free,Teen,10.130423902089033,13.815511557963774,0.825,0.5574054295163787,0.666666714889415,0.68302
Last Shelter: Survival,GAME,4.4,93033,5000000,Free,Teen,11.440720296720992,15.424948670398354,0.8500000000000001,0.6295017535895479,0.7443300100968498,0.74128
Guns of Glory,GAME,4.0,120592,10000000,Free,Everyone 10+,11.70017651847291,16.118095750958314,0.75,0.6437777906166363,0.7777777825657402,0.72385
Lineage 2: Revolution,GAME,4.2,187972,5000000,Free,Teen,12.144053614476897,15.424948670398354,0.8,0.6682012012993387,0.7443300100968498,0.73751
Final Fantasy XV: A New Empire,GAME,4.0,484981,10000000,Free,Everyone 10+,13.091867055828839,16.118095750958314,0.75,0.7203526574954837,0.7777777825657402,0.74938
Girls' Frontline,GAME,4.2,2055,100000,Free,Teen,7.628517626575055,11.51293546492023,0.8,0.419743259049355,0.5555560380757588,0.59177
Chapters: Interactive Stories,GAME,4.5,73539,1000000,Free,Mature 17+,11.205584754855263,13.815511557963774,0.875,0.6165639112075321,0.666666714889415,0.71941
Honkai Impact 3rd,GAME,4.7,59017,1000000,Free,Teen,10.985597761104732,13.815511557963774,0.925,0.6044595860652994,0.666666714889415,0.73204
Master of Eternity(MOE),GAME,4.2,5829,100000,Free,Teen,8.670772279344538,11.51293546492023,0.8,0.4770911457723001,0.5555560380757588,0.61088
The Game of Life,GAME,4.4,18621,100000,Paid,Everyone,9.832098956448474,11.51293546492023,0.8500000000000001,0.5409907220897788,0.5555560380757588,0.64885
Clue,GAME,4.6,19922,100000,Paid,Everyone 10+,9.899630122208823,11.51293546492023,0.8999999999999999,0.5447064835248582,0.5555560380757588,0.66675
The Room: Old Sins,GAME,4.9,21119,100000,Paid,Everyone,9.957975737820197,11.51293546492023,0.9750000000000001,0.5479168292364083,0.5555560380757588,0.69282
The Escapists,GAME,4.4,7412,100000,Paid,Teen,8.910990494656719,11.51293546492023,0.8500000000000001,0.49030865165141074,0.5555560380757588,0.63195
Farming Simulator 18,GAME,4.5,18125,100000,Paid,Everyone,9.805102650614726,11.51293546492023,0.875,0.5395053067118979,0.5555560380757588,0.65669
RollerCoaster Tycoon® Classic,GAME,4.6,10795,100000,Paid,Everyone,9.286930974137896,11.51293546492023,0.8999999999999999,0.5109939918171451,0.5555560380757588,0.65552
Call of Duty:Black Ops Zombies,GAME,4.2,13004,100000,Paid,Teen,9.473089177882752,11.51293546492023,0.8,0.5212369584016927,0.5555560380757588,0.6256
Star Wars ™: DIRTY,GAME,4.5,38207,100000,Paid,Teen,10.550800196752274,11.51293546492023,0.875,0.5805357576596015,0.5555560380757588,0.67036
Monument Valley 2,GAME,4.6,9394,100000,Paid,Everyone,9.147932911847565,11.51293546492023,0.8999999999999999,0.5033459135766177,0.5555560380757588,0.65297
DRAGON BALL LEGENDS,GAME,4.6,337913,5000000,Free,Teen,12.730546704220528,15.424948670398354,0.8999999999999999,0.7004717593486935,0.7443300100968498,0.7816
ROBLOX,GAME,4.5,4449882,100000000,Free,Everyone 10+,15.308388361661947,18.420680753952364,0.875,0.8423121157028871,0.888888889328545,0.86873
Candy Crush Saga,GAME,4.4,22429716,500000000,Free,Everyone,16.925897289386032,20.030118658386467,0.8500000000000001,0.9313121681507118,0.9665522227538711,0.91595
Angry Birds 2,GAME,4.6,3883589,100000000,Free,Everyone,15.172270541544336,18.420680753952364,0.8999999999999999,0.8348225167758526,0.888888889328545,0.87457
8 Ball Pool,GAME,4.5,14200550,100000000,Free,Everyone,16.468791324635582,18.420680753952364,0.875,0.9061608665784566,0.888888889328545,0.89002
Fallout Shelter,GAME,4.6,2719142,10000000,Free,Teen,14.815827315096675,16.118095750958314,0.8999999999999999,0.8152099722607814,0.7777777825657402,0.831
Harry Potter: Hogwarts Mystery,GAME,4.4,1107197,10000000,Free,Teen,13.91734305748553,16.118095750958314,0.8500000000000001,0.7657727514329177,0.7777777825657402,0.79785
PUBG MOBILE,GAME,4.4,3716278,50000000,Free,Teen,15.128233456829419,17.72753358339242,0.8500000000000001,0.8323994681100307,0.8554411125167106,0.84595
The Sims™ FreePlay,GAME,4.3,931595,10000000,Free,Teen,13.744654523294827,16.118095750958314,0.825,0.7562709252997316,0.7777777825657402,0.78635
MARVEL Strike Force,GAME,4.3,165928,5000000,Free,Teen,12.019315265000934,15.424948670398354,0.825,0.6613377339914726,0.7443300100968498,0.74356
Best Fiends - Free Puzzle Game,GAME,4.6,1480189,10000000,Free,Everyone,14.207681015878878,16.118095750958314,0.8999999999999999,0.7817479915578428,0.7777777825657402,0.81984
MARVEL Contest of Champions,GAME,4.3,2468063,50000000,Free,Teen,14.718944595599876,17.72753358339242,0.825,0.8098792028481914,0.8554411125167106,0.83011
Jurassic World™ Alive,GAME,4.3,309176,5000000,Free,Everyone 10+,12.641669207417669,15.424948670398354,0.825,0.6955814606051709,0.7443300100968498,0.75497
Choices: Stories You Play,GAME,4.6,807338,10000000,Free,Teen,13.601498933395,16.118095750958314,0.8999999999999999,0.7483940877806887,0.7777777825657402,0.80872
Solitaire TriPeaks,GAME,4.5,446434,10000000,Free,Everyone,13.009049091993647,16.118095750958314,0.875,0.7157957719051672,0.7777777825657402,0.78952
Merge Dragons!,GAME,4.5,214819,5000000,Free,Everyone,12.277555747152038,15.424948670398354,0.875,0.675546877484695,0.7443300100968498,0.76496
The Walking Dead: Road to Survival,GAME,4.2,522466,10000000,Free,Mature 17+,13.166317102931822,16.118095750958314,0.8,0.7244491159343448,0.7777777825657402,0.76741
Hustle Castle: Fantasy Kingdom,GAME,4.7,584126,10000000,Free,Everyone 10+,13.27787370392154,16.118095750958314,0.925,0.7305872850466203,0.7777777825657402,0.81112
Might & Magic: Elemental Guardians,GAME,4.3,32551,500000,Free,Mature 17+,10.390594089681526,13.122365377402328,0.825,0.5717207510235514,0.6332189858499012,0.67665
Game of Thrones: Conquest™,GAME,4.0,90218,1000000,Free,Teen,11.409995326884111,13.815511557963774,0.75,0.6278111762579051,0.666666714889415,0.68149
Love Nikki-Dress UP Queen,GAME,4.4,212524,5000000,Free,Everyone,12.266814907485559,15.424948670398354,0.8500000000000001,0.6749558852018918,0.7443300100968498,0.75643
Summoners War,GAME,4.3,2045554,50000000,Free,Teen,14.531179704281477,17.72753358339242,0.825,0.799547831633622,0.8554411125167106,0.82666
FINAL FANTASY BRAVE EXVIUS,GAME,4.6,745684,5000000,Free,Teen,13.52205853800169,15.424948670398354,0.8999999999999999,0.7440230458437341,0.7443300100968498,0.79612
Idle Heroes,GAME,4.7,416540,10000000,Free,Everyone 10+,12.939740175119947,16.118095750958314,0.925,0.7119821934258567,0.7777777825657402,0.80492
Fate/Grand Order (English),GAME,4.4,16601,500000,Free,Teen,9.71727844901498,13.122365377402328,0.8500000000000001,0.5346729633383354,0.6332189858499012,0.67263
Honkai Impact 3rd,GAME,4.7,59017,1000000,Free,Teen,10.985597761104732,13.815511557963774,0.925,0.6044595860652994,0.666666714889415,0.73204
Lords Mobile: Battle of the Empires - Strategy RPG,GAME,4.4,3057481,50000000,Free,Teen,14.933102259363421,17.72753358339242,0.8500000000000001,0.8216627812757167,0.8554411125167106,0.84237
War and Order,GAME,4.3,224514,5000000,Free,Teen,12.32169779907718,15.424948670398354,0.825,0.6779757017521567,0.7443300100968498,0.7491
Dungeon Hunter Champions: Epic Online Action RPG,GAME,4.2,26247,1000000,Free,Teen,10.175345074640937,13.815511557963774,0.8,0.559877123270034,0.666666714889415,0.67551
Candy Crush Saga,GAME,4.4,22430188,500000000,Free,Everyone,16.92591833267578,20.030118658386467,0.8500000000000001,0.9313133260138057,0.9665522227538711,0.91596
ROBLOX,GAME,4.5,4449910,100000000,Free,Everyone 10+,15.30839465394242,18.420680753952364,0.875,0.842312461922486,0.888888889328545,0.86873
8 Ball Pool,GAME,4.5,14201891,100000000,Free,Everyone,16.468885753132522,18.420680753952364,0.875,0.9061660623093958,0.888888889328545,0.89002
Subway Surfers,GAME,4.5,27725352,1000000000,Free,Everyone 10+,17.137857823310814,20.72326583794641,0.875,0.9429748540950285,1.0,0.93932
Candy Crush Soda Saga,GAME,4.4,6199095,100000000,Free,Everyone,15.639914032932912,18.420680753952364,0.8500000000000001,0.8605536237559106,0.888888889328545,0.86648
Zombie Hunter King,GAME,4.3,10493,1000000,Free,Mature 17+,9.258558944246657,13.815511557963774,0.825,0.5094328800946124,0.666666714889415,0.66703
Bubble Shooter,GAME,4.5,148945,10000000,Free,Everyone,11.911339103131624,16.118095750958314,0.875,0.6553965710681835,0.7777777825657402,0.76939
Toon Blast,GAME,4.7,1351771,10000000,Free,Everyone,14.116926882310628,16.118095750958314,0.925,0.7767544347934939,0.7777777825657402,0.82651
Toy Blast,GAME,4.7,1889582,50000000,Free,Everyone,14.451866727771725,17.72753358339242,0.925,0.7951838006547678,0.8554411125167106,0.85854
Clash Royale,GAME,4.6,23136735,100000000,Free,Everyone 10+,16.956932215329523,18.420680753952364,0.8999999999999999,0.9330198001701353,0.888888889328545,0.9073
Clash of Clans,GAME,4.6,44893888,100000000,Free,Everyone 10+,17.619812240999813,18.420680753952364,0.8999999999999999,0.9694933899229177,0.888888889328545,0.91946
Farm Heroes Saga,GAME,4.4,7614415,100000000,Free,Everyone,15.845553850628557,18.420680753952364,0.8500000000000001,0.8718685254832383,0.888888889328545,0.87025
Plants vs. Zombies FREE,GAME,4.4,4067651,100000000,Free,Everyone 10+,15.21857648676863,18.420680753952364,0.8500000000000001,0.837370404755307,0.888888889328545,0.85875
Word Search,GAME,4.7,295576,10000000,Free,Everyone,12.596684657180552,16.118095750958314,0.925,0.6931062796266779,0.7777777825657402,0.79863
Block Puzzle,GAME,4.6,59907,5000000,Free,Everyone,11.000565331112286,15.424948670398354,0.8999999999999999,0.6052831453624732,0.7443300100968498,0.74987
Super Jim Jump - pixel 3d,GAME,4.5,10460,1000000,Free,Everyone,9.25540933534376,13.815511557963774,0.875,0.5092595794390529,0.666666714889415,0.68364
Pou,GAME,4.3,10486018,500000000,Free,Everyone,16.1655534040527,20.030118658386467,0.825,0.8894758329607323,0.9665522227538711,0.89368
Temple Run 2,GAME,4.3,8119151,500000000,Free,Everyone,15.909736273186766,20.030118658386467,0.825,0.8754000293136046,0.9665522227538711,0.88898
Flow Free,GAME,4.3,1295625,100000000,Free,Everyone,14.074504534000152,18.420680753952364,0.825,0.7744202336278134,0.888888889328545,0.82944
Homescapes,GAME,4.6,3093932,10000000,Free,Everyone,14.944953655064907,16.118095750958314,0.8999999999999999,0.8223148795862318,0.7777777825657402,0.83336
Wordscapes,GAME,4.8,230849,10000000,Free,Everyone,12.349523427935136,16.118095750958314,0.95,0.6795067488983609,0.7777777825657402,0.80243
My Talking Angela,GAME,4.5,9883367,100000000,Free,Everyone,16.10636390232228,18.420680753952364,0.875,0.8862190541769636,0.888888889328545,0.88337
slither.io,GAME,4.4,5235294,100000000,Free,Everyone,15.47093375217951,18.420680753952364,0.8500000000000001,0.8512558365277053,0.888888889328545,0.86338
Cooking Fever,GAME,4.5,3198176,100000000,Free,Everyone,14.978091517936376,18.420680753952364,0.875,0.8241382213205611,0.888888889328545,0.86268
Yes day,GAME,4.5,10055521,100000000,Free,Everyone,16.123632494311792,18.420680753952364,0.875,0.8871692224056665,0.888888889328545,0.88369
Gardenscapes,GAME,4.6,4129665,50000000,Free,Everyone,15.233707089996223,17.72753358339242,0.8999999999999999,0.8382029346151068,0.8554411125167106,0.86455
Fishdom,GAME,4.6,2158580,10000000,Free,Everyone,14.584961619333349,16.118095750958314,0.8999999999999999,0.8025070692479058,0.7777777825657402,0.82676
Galaxy Attack: Alien Shooter,GAME,4.6,506593,10000000,Free,Everyone,13.135465172815936,16.118095750958314,0.8999999999999999,0.7227515528783597,0.7777777825657402,0.80018
Score! Hero,GAME,4.6,5419676,100000000,Free,Everyone,15.505546777544088,18.420680753952364,0.8999999999999999,0.853160345999044,0.888888889328545,0.88068
Zombie Catchers,GAME,4.7,990723,10000000,Free,Everyone,13.806191267962939,16.118095750958314,0.925,0.7596568562266394,0.7777777825657402,0.82081
Magic Tiles 3,GAME,4.5,592504,50000000,Free,Everyone,13.292114590774382,17.72753358339242,0.875,0.731370860120045,0.8554411125167106,0.8206
Jewels Star: OZ adventure,GAME,4.5,21892,1000000,Free,Everyone,9.993922230007335,13.815511557963774,0.875,0.5498947099362521,0.666666714889415,0.69719
Granny,GAME,4.5,1138239,50000000,Free,Teen,13.944993767742227,17.72753358339242,0.875,0.7672941740482032,0.8554411125167106,0.83258
Dream League Soccer 2018,GAME,4.6,9883806,100000000,Free,Everyone,16.106408319392507,18.420680753952364,0.8999999999999999,0.8862214981335391,0.888888889328545,0.8917
Sweet Fruit Candy,GAME,4.5,197540,10000000,Free,Everyone,12.193701436715175,16.118095750958314,0.875,0.6709329690858351,0.7777777825657402,0.77457
Fruits Bomb,GAME,4.4,74695,10000000,Free,Everyone,11.221181822163762,16.118095750958314,0.8500000000000001,0.6174221072797119,0.7777777825657402,0.7484
Angry Birds Classic,GAME,4.4,5566889,100000000,Free,Everyone,15.532347107674576,18.420680753952364,0.8500000000000001,0.8546349782229221,0.888888889328545,0.86451
Talking Tom Gold Run,GAME,4.6,2698882,100000000,Free,Everyone,14.808348541671867,18.420680753952364,0.8999999999999999,0.8147984683638665,0.888888889328545,0.8679
Bowmasters,GAME,4.7,1535973,50000000,Free,Teen,14.244675265463156,17.72753358339242,0.925,0.7837835229214325,0.8554411125167106,0.85474
My Talking Tom,GAME,4.5,14892469,500000000,Free,Everyone,16.516366274046153,20.030118658386467,0.875,0.9087785788644105,0.9665522227538711,0.91678
Hill Climb Racing,GAME,4.4,8923818,100000000,Free,Everyone,16.00423455194429,18.420680753952364,0.8500000000000001,0.880599599851668,0.888888889328545,0.87316
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,100000000,Free,Mature 17+,15.853381517710533,18.420680753952364,0.8999999999999999,0.8722992265253774,0.888888889328545,0.88706
