App,Category,Rating,Reviews,Installs,Type,Content Rating,Reviews_log,Installs_log,Rating_normalized,Reviews_normalized,Installs_normalized,popularity_score
"letgo: Buy & Sell Used Stuff, Cars & Real Estate",SHOPPING,4.5,972256,50000000,Free,Teen,13.787375451786367,17.72753358339242,0.875,0.7586215552166352,0.8554411125167106,0.82969
VPlayer,VIDEO_PLAYERS,3.6,5639,1000000,Free,Everyone,8.637639344492104,13.815511557963774,0.65,0.4752680751919317,0.666666714889415,0.59731
An Elite Warrior Ex,GAME,4.7,15,100,Paid,Everyone,2.772588722239781,4.61512051684126,0.925,0.1525559070902885,0.2227023748539915,0.43342
Five Nights at Flappy's,GAME,4.7,4041,10000,Free,Everyone,8.304494897963567,9.210440366976515,0.925,0.4569374974093039,0.4444492696759823,0.6088
Trulia Rent Apartments & Homes,HOUSE_AND_HOME,4.4,71419,5000000,Free,Everyone,11.17633322114844,15.424948670398354,0.8500000000000001,0.6149544066233752,0.7443300100968498,0.73643
Pixel Art: Color by Number Game,GAME,4.7,1125438,10000000,Free,Everyone,13.93368373972599,16.118095750958314,0.925,0.7666718633645473,0.7777777825657402,0.82315
Brica BPRO5 AE,PHOTOGRAPHY,3.9,4726,500000,Free,Everyone,8.461046030793236,13.122365377402328,0.725,0.4655513967169333,0.6332189858499012,0.60792
Deaf - Hearing chat device H,COMMUNICATION,4.4,9,500,Paid,Everyone,2.302585092994046,6.2166061010848646,0.8500000000000001,0.1266949384510639,0.2999819695263294,0.42556
Burner - Free Phone Number,COMMUNICATION,4.3,14873,1000000,Free,Everyone,9.607370001263243,13.815511557963774,0.825,0.5286254804177143,0.666666714889415,0.67343
Bu Hangi Ünlü?,GAME,4.3,1,10,Free,Everyone,0.6931471805599453,2.3978952727983707,0.825,0.0381389767725721,0.1157102983453303,0.32628
Shoot`Em Down: Shooting game,GAME,3.9,7972,500000,Free,Teen,8.983816112502495,13.122365377402328,0.725,0.4943157292611393,0.6332189858499012,0.61751
Sic Bo,GAME,4.3,1,100,Paid,Teen,0.6931471805599453,4.61512051684126,0.825,0.0381389767725721,0.2227023748539915,0.36195
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,4865132,100000000,Free,Everyone,15.39760461135806,18.420680753952364,0.825,0.8472210536172666,0.888888889328545,0.8537
Psiphon Pro - The Internet Freedom VPN,COMMUNICATION,4.3,298041,10000000,Free,Everyone,12.604989695153805,16.118095750958314,0.825,0.6935632470056714,0.7777777825657402,0.76545
Dude Perfect 2,GAME,4.5,401648,10000000,Free,Everyone,12.903333851868997,16.118095750958314,0.875,0.7099790114815528,0.7777777825657402,0.78759
Shopping List S PRO,SHOPPING,4.8,14,100,Paid,Everyone,2.70805020110221,4.61512051684126,0.95,0.1490048096788938,0.2227023748539915,0.44057
Digital TV,ENTERTAINMENT,3.1,5241,5000000,Free,Everyone,8.564458383883352,15.424948670398354,0.525,0.4712414455883935,0.7443300100968498,0.58019
Galaxy Attack: Alien Shooter,GAME,4.6,506275,10000000,Free,Everyone,13.1348372541088,16.118095750958314,0.8999999999999999,0.7227170029621829,0.7777777825657402,0.80016
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4188142,100000000,Free,Everyone,15.247767995566326,18.420680753952364,0.825,0.8389766065941319,0.888888889328545,0.85096
Аim Training for CS,GAME,3.6,2328,100000,Free,Everyone,7.753194269884341,11.51293546492023,0.65,0.4266033311042018,0.5555560380757588,0.54405
Bluetooth Auto Connect,COMMUNICATION,3.9,20829,5000000,Free,Everyone,9.944149534255018,15.424948670398354,0.725,0.5471560712452999,0.7443300100968498,0.67216
AE Coin Mania : Arcade Fun,GAME,4.3,30002,1000000,Free,Teen,10.309052655644626,13.815511557963774,0.825,0.567234103820827,0.666666714889415,0.6863
HTC Service—Video Player,VIDEO_PLAYERS,4.2,6449,5000000,Free,Everyone,8.771835409789817,15.424948670398354,0.8,0.4826519335713679,0.7443300100968498,0.67566
Camera for Android,PHOTOGRAPHY,4.2,240475,10000000,Free,Everyone,12.390375571448596,16.118095750958314,0.8,0.6817545528226459,0.7777777825657402,0.75318
Cops N Robbers,GAME,4.0,37789,1000000,Free,Teen,10.539799796343535,13.815511557963774,0.75,0.5799304835887484,0.666666714889415,0.66553
Mas Akıllı Ev,HOUSE_AND_HOME,4.2,13,100,Free,Everyone,2.6390573296152584,4.61512051684126,0.8,0.1452086209372931,0.2227023748539915,0.3893
PUBG MOBILE,GAME,4.4,3715656,50000000,Free,Teen,15.128066071103424,17.72753358339242,0.8500000000000001,0.8323902580598497,0.8554411125167106,0.84594
LinkedIn Learning: Online Courses to Learn Skills,EDUCATION,4.6,7973,1000000,Free,Everyone,8.983941527941301,13.815511557963774,0.8999999999999999,0.4943226299838743,0.666666714889415,0.687
Apartment Decorating Ideas,HOUSE_AND_HOME,3.9,1478,100000,Free,Everyone,7.2991214627108,11.51293546492023,0.725,0.4016189226963678,0.5555560380757588,0.56072
Google Duo - High Quality Video Calls,COMMUNICATION,4.6,2083237,500000000,Free,Everyone,14.549433971997454,20.030118658386467,0.8999999999999999,0.8005522346117276,0.9665522227538712,0.88903
Puffin Browser Pro,COMMUNICATION,4.0,18247,100000,Paid,Everyone,9.811810763964225,11.51293546492023,0.75,0.539874406646803,0.5555560380757588,0.61514
Photo Collage - InstaMag,PHOTOGRAPHY,4.3,542561,10000000,Free,Everyone,13.204057643580922,16.118095750958314,0.825,0.7265257104060089,0.7777777825657402,0.77643
Night Photo Frame,PHOTOGRAPHY,4.5,4400,1000000,Free,Everyone,8.38958706681109,13.815511557963774,0.875,0.461619516383372,0.666666714889415,0.66776
Cardi B Piano Game,GAME,3.1,50,10000,Free,Everyone,3.9318256327243257,9.210440366976515,0.525,0.2163404983616004,0.4444492696759823,0.39526
Hero Hunters,GAME,4.4,70747,5000000,Free,Teen,11.166879546554684,15.424948670398354,0.8500000000000001,0.6144342379119402,0.7443300100968498,0.73625
PhotoScan by Google Photos,PHOTOGRAPHY,4.3,61990,10000000,Free,Everyone,11.034744492199986,16.118095750958314,0.825,0.6071637823576013,0.7777777825657402,0.73665
HD Camera - Quick Snap Photo & Video,PHOTOGRAPHY,4.5,21841,1000000,Free,Everyone,9.991590000757672,13.815511557963774,0.875,0.549766383889958,0.666666714889415,0.69714
The Vikings,GAME,4.4,15806,1000000,Free,Teen,9.668208158877396,13.815511557963774,0.8500000000000001,0.5319729730501704,0.666666714889415,0.68288
Dream League Soccer 2018,GAME,4.6,9883806,100000000,Free,Everyone,16.106408319392507,18.420680753952364,0.8999999999999999,0.8862214981335391,0.888888889328545,0.8917
Sin City Crime Simulator V - Gangster,GAME,4.2,2113,100000,Free,Everyone 10+,7.656337166430183,11.51293546492023,0.8,0.4212739711608884,0.5555560380757588,0.59228
"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132015,10000000,Free,Everyone,11.790678406344124,16.118095750958314,0.7749999999999999,0.6487574680880296,0.7777777825657402,0.73385
4-T's Bar-BQ & Catering,SHOPPING,4.3,0,10,Free,Everyone,0.0,2.3978952727983707,0.825,0.0,0.1157102983453303,0.31357
Blidz - Hunt Free Deals On Trending Items!,SHOPPING,4.4,1659,50000,Free,Everyone,7.414572881350589,10.819798284210286,0.8500000000000001,0.4079713960200079,0.5221087433235612,0.59336
DP Photo Editor,PHOTOGRAPHY,4.1,88,10000,Free,Everyone,4.48863636973214,9.210440366976515,0.7749999999999999,0.2469778469089963,0.4444492696759823,0.48881
LightInTheBox Online Shopping,SHOPPING,4.0,41986,5000000,Free,Teen,10.6451153255436,15.424948670398354,0.75,0.5857252507530722,0.7443300100968498,0.69335
Skywatch BL,WEATHER,4.2,15,1000,Free,Everyone,2.772588722239781,6.90875477931522,0.8,0.1525559070902885,0.3333815641482814,0.42865
Extreme Super Car Driving 3D,GAME,3.9,23104,1000000,Free,Everyone,10.047804323304367,13.815511557963774,0.725,0.5528594596493693,0.666666714889415,0.64818
The Great Wobo Escape Ep. 1,GAME,4.2,5449,500000,Free,Everyone 10+,8.60337088765729,13.122365377402328,0.8,0.4733825248847097,0.6332189858499012,0.63553
Banjo,SOCIAL,4.2,58341,1000000,Free,Everyone,10.974077524630472,13.815511557963774,0.8,0.6038257091000184,0.666666714889415,0.69016
FL Drone 2,PHOTOGRAPHY,3.3,41,5000,Free,Everyone,3.737669618283368,8.517393171418904,0.575,0.2056574689376951,0.41100631715213,0.39722
Hopeless Land: Fight for Survival,GAME,4.2,250197,5000000,Free,Teen,12.430007883377884,15.424948670398354,0.8,0.6839352380602216,0.7443300100968498,0.74276
DH Texas Poker - Texas Hold'em,GAME,4.4,562345,10000000,Free,Teen,13.239872597798955,16.118095750958314,0.8500000000000001,0.728496353503668,0.7777777825657402,0.78542
TED,EDUCATION,4.6,181893,10000000,Free,Everyone 10+,12.111179378805511,16.118095750958314,0.8999999999999999,0.6663923651014129,0.7777777825657402,0.78139
AR Tank Battle,GAME,3.6,153,10000,Free,Everyone,5.0369526024136295,9.210440366976515,0.65,0.2771478030868027,0.4444492696759823,0.4572
Weather Crave,WEATHER,4.2,133338,5000000,Free,Everyone,11.80065003651891,15.424948670398354,0.8,0.6493061362241586,0.7443300100968498,0.73121
Zombie Tsunami,GAME,4.4,4920817,100000000,Free,Everyone 10+,15.408985334811405,18.420680753952364,0.8500000000000001,0.8478472541697836,0.888888889328545,0.86225
DC Universe Quiz,GAME,4.3,11,500,Free,Everyone,2.4849066497880004,6.2166061010848646,0.825,0.1367268015455463,0.2999819695263294,0.42057
Cover Camera for FB,PHOTOGRAPHY,3.8,742,100000,Free,Everyone,6.610696044717759,11.51293546492023,0.7,0.3637397510530891,0.5555560380757588,0.53977
Fr Daoud Lamei,SOCIAL,4.7,2036,100000,Free,Everyone,7.619233416226805,11.51293546492023,0.925,0.4192324147542984,0.5555560380757588,0.63326
Free english course,EDUCATION,4.7,142632,5000000,Free,Everyone,11.868030176739444,15.424948670398354,0.925,0.6530135877941521,0.7443300100968498,0.77411
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,EDUCATION,3.9,61,50000,Free,Mature 17+,4.127134385045092,10.819798284210286,0.725,0.2270869547811797,0.5221087433235612,0.4914
Ghost Snap AR Horror Survival,GAME,3.8,898,100000,Free,Teen,6.80128303447162,11.51293546492023,0.7,0.3742264023433749,0.5555560380757588,0.54326
Pocket AC,PHOTOGRAPHY,4.8,130,1000,Paid,Everyone,4.875197323201151,6.90875477931522,0.95,0.2682475564873114,0.3333815641482814,0.51721
Wanelo Shopping,SHOPPING,4.6,94205,1000000,Free,Everyone,11.453239152803576,13.815511557963774,0.8999999999999999,0.6301905775143125,0.666666714889415,0.73229
哈哈姆特不EY,COMMUNICATION,4.2,239,10000,Free,Everyone,5.480638923341991,9.210440366976515,0.8,0.3015607167691823,0.4444492696759823,0.51534
VidPlay,VIDEO_PLAYERS,4.2,3546,1000000,Free,Everyone,8.173857454773621,13.815511557963774,0.8,0.4497494447832734,0.666666714889415,0.63881
ByssWeather for Wear OS,WEATHER,4.2,19666,1000000,Free,Everyone,9.886697383228654,13.815511557963774,0.8,0.5439948865575707,0.666666714889415,0.67022
DRAGON BALL LEGENDS,GAME,4.6,337752,5000000,Free,Teen,12.730070138092398,15.424948670398354,0.8999999999999999,0.7004455372922515,0.7443300100968498,0.78159
Zombie Tsunami,GAME,4.4,4921122,100000000,Free,Everyone 10+,15.40904731445548,18.420680753952364,0.8500000000000001,0.847850664470326,0.888888889328545,0.86225
Fernanfloo,GAME,4.8,526595,10000000,Free,Everyone 10+,13.174188930117282,16.118095750958314,0.95,0.7248822467940006,0.7777777825657402,0.81755
Word Search,GAME,4.2,344585,50000000,Free,Everyone,12.75009897543698,17.72753358339242,0.8,0.7015475822600309,0.8554411125167106,0.78566
M star Dialer,COMMUNICATION,3.5,400,100000,Free,Everyone,5.993961427306569,11.51293546492023,0.625,0.3298052160683474,0.5555560380757588,0.50345
Learn Spanish - Español,EDUCATION,4.7,32346,1000000,Free,Everyone,10.38427655992558,13.815511557963774,0.925,0.5713731421355985,0.666666714889415,0.72101
Zlax.io Zombs Luv Ax,GAME,4.6,6344,500000,Free,Everyone,8.755422380148488,13.122365377402328,0.8999999999999999,0.4817488408750194,0.6332189858499012,0.67166
Q*bert: Rebooted,GAME,4.3,13788,1000000,Free,Everyone,9.531626451841742,13.815511557963774,0.825,0.5244578497137631,0.666666714889415,0.67204
CK Multimedia - Gaming Accessories,SHOPPING,4.7,10,500,Free,Everyone,2.3978952727983707,6.2166061010848646,0.925,0.1319391821495095,0.2999819695263294,0.45231
Photo Editor Pro,PHOTOGRAPHY,4.3,1871416,100000000,Free,Everyone,14.442206455890844,18.420680753952364,0.825,0.7946522643588486,0.888888889328545,0.83618
Dr. Parker : Parking Simulator,GAME,4.5,14253,1000000,Free,Everyone,9.564792848061815,13.815511557963774,0.875,0.5262827614360404,0.666666714889415,0.68932
Rope Hero Return of a Legend,GAME,4.3,9951,1000000,Free,Mature 17+,9.20552881497896,13.815511557963774,0.825,0.506515007923866,0.666666714889415,0.66606
UNO ™ & Friends,GAME,4.1,1728557,50000000,Free,Everyone,14.36279809288644,17.72753358339242,0.7749999999999999,0.7902829849372309,0.8554411125167106,0.80691
Carnivores: Dinosaur Hunter,GAME,4.2,62636,1000000,Free,Teen,11.045111436797486,13.815511557963774,0.8,0.6077342018446822,0.666666714889415,0.69147
tournaments and more.aj.2,COMMUNICATION,4.2,0,100,Free,Teen,0.0,4.61512051684126,0.8,0.0,0.2227023748539915,0.3409
AE Spider Solitaire,GAME,4.5,17263,500000,Free,Everyone,9.756378687497916,13.122365377402328,0.875,0.5368243723451469,0.6332189858499012,0.68168
AR effect,PHOTOGRAPHY,4.2,79792,100000000,Free,Everyone,11.287191060292091,18.420680753952364,0.8,0.6210541278236285,0.888888889328545,0.76998
Asylum Night Shift - Five Nights Survival,GAME,4.0,59223,5000000,Free,Teen,10.989082144122934,15.424948670398354,0.75,0.6046513069677643,0.7443300100968498,0.69966
AB Click2Shop,SHOPPING,3.8,454,100000,Free,Everyone,6.12029741895095,11.51293546492023,0.7,0.3367565903016993,0.5555560380757588,0.53077
EyeEm - Camera & Photo Filter,PHOTOGRAPHY,4.2,215343,10000000,Free,Everyone,12.279992028473496,16.118095750958314,0.8,0.6756809287790472,0.7777777825657402,0.75115
Street Skater 3D,GAME,3.6,120852,10000000,Free,Teen,11.7023302099857,16.118095750958314,0.65,0.643896292996629,0.7777777825657402,0.69056
DT CLOTHINGS,SHOPPING,5.0,1,10,Free,Everyone,0.6931471805599453,2.3978952727983707,1.0,0.0381389767725721,0.1157102983453303,0.38462
Frim: get new friends on local chat rooms,SOCIAL,4.0,88486,5000000,Free,Mature 17+,11.39061092755087,15.424948670398354,0.75,0.6267445901465347,0.7443300100968498,0.70702
Ratings by Consumer Reports,SHOPPING,4.3,3420,100000,Free,Everyone,8.137688184977605,11.51293546492023,0.825,0.4477593062105149,0.5555560380757588,0.60944
The Weather Network,WEATHER,3.9,135337,5000000,Free,Everyone,11.815530632079865,15.424948670398354,0.725,0.6501249099339539,0.7443300100968498,0.70648
LinkedIn,SOCIAL,4.2,1225339,100000000,Free,Everyone,14.018728914471213,18.420680753952364,0.8,0.7713512965862293,0.888888889328545,0.82008
Yahoo Weather,WEATHER,4.4,1312037,10000000,Free,Everyone,14.087092211481377,16.118095750958314,0.8500000000000001,0.7751128443063842,0.7777777825657402,0.80096
I am Bread,GAME,4.0,630,10000,Paid,Everyone,6.447305862541213,9.210440366976515,0.75,0.3547495473306075,0.4444492696759823,0.5164
iCard BD Plus,SOCIAL,5.0,2,500,Free,Everyone,1.0986122886681098,6.2166061010848646,1.0,0.060448848000402,0.2999819695263294,0.45348
No Crop & Square for Instagram,PHOTOGRAPHY,4.6,819774,10000000,Free,Everyone,13.616785191344643,16.118095750958314,0.8999999999999999,0.7492351822166641,0.7777777825657402,0.809
CNY Slots : Gong Xi Fa Cai 发财机,GAME,3.6,33,5000,Free,Teen,3.5263605246161616,8.517393171418904,0.65,0.1940306271337705,0.41100631715213,0.41835
"Dolphin Browser - Fast, Private & Adblock🐬",COMMUNICATION,4.5,2511130,50000000,Free,Everyone,14.736243807228911,17.72753358339242,0.875,0.8108310558586452,0.8554411125167106,0.84709
AEMET's time,WEATHER,3.8,15966,1000000,Free,Everyone,9.678279371339702,13.815511557963774,0.7,0.5325271204938076,0.666666714889415,0.63306
Angry Birds Space HD,GAME,4.5,43645,5000000,Free,Everyone,10.683866919038945,15.424948670398354,0.875,0.5878574762971842,0.7443300100968498,0.73573
Yahoo! Weather for SH Forecast for understanding the approach of rain clouds Free,WEATHER,4.2,7457,1000000,Free,Everyone,8.917042560738766,13.815511557963774,0.8,0.4906416539548217,0.666666714889415,0.65244
Adblock Plus for Samsung Internet - Browse safe.,COMMUNICATION,4.0,8769,1000000,Free,Everyone,9.079092085366227,13.815511557963774,0.75,0.4995580907940806,0.666666714889415,0.63874
Driving Zone,GAME,4.2,51791,1000000,Free,Everyone,10.854990976166023,13.815511557963774,0.8,0.5972732203455489,0.666666714889415,0.68798
Project Grand Auto Town Sandbox Beta,GAME,3.7,7885,500000,Free,Mature 17+,8.972844314437573,13.122365377402328,0.675,0.4937120289745517,0.6332189858499012,0.60064
"Join R, Community Engagement",SOCIAL,4.7,144,1000,Free,Teen,4.976733742420574,6.90875477931522,0.925,0.2738343860132591,0.3333815641482814,0.51074
Nights at Slender Pizzeria 3D,GAME,4.1,2628,100000,Free,Teen,7.874358824729881,11.51293546492023,0.7749999999999999,0.4332701578222734,0.5555560380757588,0.58794
"FJ Final Join , Circles Game",GAME,4.7,32,1000,Free,Teen,3.49650756146648,6.90875477931522,0.925,0.1923880301499115,0.3333815641482814,0.48359
Ultimate BlackJack 3D FREE,GAME,4.1,1686,100000,Free,Teen,7.430707082545968,11.51293546492023,0.7749999999999999,0.4088591467631293,0.5555560380757588,0.57981
Learn English from Persian: Persian to English,EDUCATION,4.3,423,100000,Free,Everyone,6.049733455231958,11.51293546492023,0.825,0.3328739554894431,0.5555560380757588,0.57114
Call Control - Call Blocker,COMMUNICATION,4.4,93825,5000000,Free,Everyone,11.449197282086578,15.424948670398354,0.8500000000000001,0.6299681820148909,0.7443300100968498,0.74143
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648480,100000000,Free,Teen,15.109821474554682,18.420680753952364,0.8500000000000001,0.8313863872175341,0.888888889328545,0.85676
Kate Mobile for VK,SOCIAL,4.4,540930,10000000,Free,Teen,13.20104700810485,16.118095750958314,0.8500000000000001,0.7263600564731748,0.7777777825657402,0.78471
Bu Nedir ?,GAME,4.3,0,50,Free,Everyone,0.0,3.9318256327243257,0.825,0.0,0.1897300195572819,0.33824
Pixel Art: Color by Number Game,GAME,4.7,1125566,10000000,Free,Everyone,13.933797466655315,16.118095750958314,0.925,0.766678120951446,0.7777777825657402,0.82315
BlackCam Pro - B&W Camera,PHOTOGRAPHY,4.5,1376,100000,Paid,Everyone,7.227662498728654,11.51293546492023,0.875,0.3976870423628065,0.5555560380757588,0.60941
The Grand Way,GAME,3.9,1995,500000,Free,Teen,7.59890045687141,13.122365377402328,0.725,0.4181136361076816,0.6332189858499012,0.59211
Smashy Road: Arena,GAME,4.3,45558,5000000,Free,Everyone 10+,10.726763468242096,15.424948670398354,0.825,0.5902177693771631,0.7443300100968498,0.71985
Netflix,ENTERTAINMENT,4.4,5456599,100000000,Free,Teen,15.51233644313359,18.420680753952364,0.8500000000000001,0.8535339331757275,0.888888889328545,0.86414
BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807,1000000,Free,Teen,9.602922854253334,13.815511557963774,0.8,0.5283807854362268,0.666666714889415,0.66502
Google Voice,COMMUNICATION,4.2,171031,10000000,Free,Everyone,12.049605952480244,16.118095750958314,0.8,0.6630044158428875,0.7777777825657402,0.74693
HomeWork,EDUCATION,4.3,16195,1000000,Free,Everyone,9.692519577152051,13.815511557963774,0.825,0.5333106580944007,0.666666714889415,0.67499
Ready4 GMAT (Prep4 GMAT),EDUCATION,4.6,18372,100000,Free,Everyone,9.818637474619734,11.51293546492023,0.8999999999999999,0.5402500321509177,0.5555560380757588,0.66527
AE City Jump,GAME,4.5,804,10000,Free,Everyone,6.690842277418564,9.210440366976515,0.875,0.3681496302145622,0.4444492696759823,0.56253
Doodle Jump,GAME,4.3,1083571,50000000,Free,Everyone,13.895773549065945,17.72753358339242,0.825,0.7645859342551491,0.8554411125167106,0.81501
YAY - TBH,SOCIAL,4.1,2520,100000,Free,Teen,7.83241092718792,11.51293546492023,0.7749999999999999,0.4309620623197877,0.5555560380757588,0.58717
Run Sausage Run!,GAME,4.4,276105,10000000,Free,Everyone 10+,12.528540128938916,16.118095750958314,0.8500000000000001,0.6893567692013652,0.7777777825657402,0.77238
Flow Free,GAME,4.3,1295625,100000000,Free,Everyone,14.074504534000152,18.420680753952364,0.825,0.7744202336278134,0.888888889328545,0.82944
Elevate - Brain Training Games,EDUCATION,4.5,248912,5000000,Free,Everyone,12.424858716802923,15.424948670398354,0.875,0.6836519159175248,0.7443300100968498,0.76766
Weather by eltiempo.es,WEATHER,4.2,67854,5000000,Free,Everyone,11.125128354515471,15.424948670398354,0.8,0.6121369657191508,0.7443300100968498,0.71882
Blur,PHOTOGRAPHY,4.0,9013,1000000,Free,Everyone,9.106534203250591,13.815511557963774,0.75,0.5010680360494829,0.666666714889415,0.63924
211:CK Lite,GAME,4.3,3,10,Free,Mature 17+,1.3862943611198906,2.3978952727983707,0.825,0.0762779535451442,0.1157102983453303,0.339
Vote for,VIDEO_PLAYERS,4.2,193381,50000000,Free,Teen,12.172422786315218,17.72753358339242,0.8,0.6697621557634754,0.8554411125167106,0.77507
Fun Texas Hold'em Poker,GAME,4.5,32831,500000,Free,Teen,10.399158928530442,13.122365377402328,0.875,0.572192013403434,0.6332189858499012,0.69347
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,100000000,Free,Mature 17+,15.853381517710533,18.420680753952364,0.8999999999999999,0.8722992265253774,0.888888889328545,0.88706
BL 1-Click Camera,PHOTOGRAPHY,4.2,4,100,Paid,Everyone,1.6094379124341005,4.61512051684126,0.8,0.0885559616784917,0.2227023748539915,0.37042
No.Draw - Colors by Number 2018,ENTERTAINMENT,4.5,235496,10000000,Free,Everyone,12.369453453503969,16.118095750958314,0.875,0.6806033569544341,0.7777777825657402,0.77779
Pic Collage - Photo Editor,PHOTOGRAPHY,4.6,1451000,50000000,Free,Everyone,14.187764221045963,17.72753358339242,0.8999999999999999,0.7806521114953963,0.8554411125167106,0.84536
PBS KIDS Video,EDUCATION,4.2,36212,5000000,Free,Everyone,10.497173449369235,15.424948670398354,0.8,0.5775850578224069,0.7443300100968498,0.70731
Phoenix - Facebook & Messenger,SOCIAL,4.3,9606,100000,Free,Teen,9.170247278409738,11.51293546492023,0.825,0.5045737150189057,0.5555560380757588,0.62838
Family Dollar,SHOPPING,4.3,2588,1000000,Free,Everyone,7.859026979751538,13.815511557963774,0.825,0.4324265550551997,0.666666714889415,0.64136
Home Security Camera WardenCam - reuse old phones,HOUSE_AND_HOME,4.3,43847,1000000,Free,Everyone,10.688484386725952,13.815511557963774,0.825,0.5881115428184108,0.666666714889415,0.69326
FilmoraGo - Free Video Editor,VIDEO_PLAYERS,4.4,238459,10000000,Free,Everyone,12.381956860360123,16.118095750958314,0.8500000000000001,0.6812913308177624,0.7777777825657402,0.76969
Quora,SOCIAL,4.5,313633,10000000,Free,Teen,12.65598197994889,16.118095750958314,0.875,0.6963689910379982,0.7777777825657402,0.78305
My College Bookstore,SHOPPING,3.2,661,100000,Free,Everyone,6.495265555937008,11.51293546492023,0.55,0.3573884293512547,0.5555560380757588,0.48765
Latest 2018 Home Designs,HOUSE_AND_HOME,4.2,174,10000,Free,Everyone,5.1647859739235145,9.210440366976515,0.8,0.2841815675217046,0.4444492696759823,0.50954
Rainfall radar - weather,WEATHER,3.7,26941,5000000,Free,Everyone,10.201441686258514,15.424948670398354,0.675,0.561313034851643,0.7443300100968498,0.66021
C++ Tutorials,EDUCATION,4.1,358,50000,Free,Everyone,5.883322388488279,10.819798284210286,0.7749999999999999,0.3237175338992852,0.5221087433235612,0.54028
Toon Blast,GAME,4.7,1351089,10000000,Free,Everyone,14.116422232044004,16.118095750958314,0.925,0.7767266674659525,0.7777777825657402,0.8265
Magic Tiles 3,GAME,4.5,592504,50000000,Free,Everyone,13.292114590774382,17.72753358339242,0.875,0.731370860120045,0.8554411125167106,0.8206
Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,10000000,Free,Everyone,12.263666797755697,16.118095750958314,0.8999999999999999,0.6747826670351991,0.7777777825657402,0.78419
Magnum 3.0 Gun Custom SImulator,GAME,4.5,16815,1000000,Free,Teen,9.730086093116732,13.815511557963774,0.875,0.5353776772210542,0.666666714889415,0.69235
Navy Gunner Shoot War 3D,GAME,4.0,103199,10000000,Free,Teen,11.5444241320296,16.118095750958314,0.75,0.6352078406616565,0.7777777825657402,0.721
Knife&Axe Throwing,GAME,3.1,440,50000,Free,Everyone,6.089044875446846,10.819798284210286,0.525,0.3350369843302461,0.5221087433235612,0.46072
Grand Bat Superhero Flying Assault Rescue Mission,GAME,4.4,1094,500000,Free,Teen,6.9985096422506015,13.122365377402328,0.8500000000000001,0.3850783847563154,0.6332189858499012,0.62277
Robocar X Ray,GAME,4.5,3432,1000000,Free,Mature 17+,8.141189793457691,13.815511557963774,0.875,0.4479519749080645,0.666666714889415,0.66321
Boxed Wholesale,SHOPPING,3.8,6380,1000000,Free,Everyone,8.761080103868347,13.815511557963774,0.7,0.4820601453130797,0.666666714889415,0.61624
RIDE ZERO,GAME,4.6,8778,100000,Free,Teen,9.080117784926207,11.51293546492023,0.8999999999999999,0.499614527771379,0.5555560380757588,0.65172
Univision NOW - Live TV and On Demand,ENTERTAINMENT,4.0,22998,1000000,Free,Teen,10.043206015705213,13.815511557963774,0.75,0.552606447371983,0.666666714889415,0.65642
HTC Gallery,VIDEO_PLAYERS,4.1,45744,10000000,Free,Everyone,10.730837775113637,16.118095750958314,0.7749999999999999,0.5904419496082829,0.7777777825657402,0.71441
FunForMobile Ringtones & Chat,SOCIAL,4.4,68358,5000000,Free,Mature 17+,11.132528508684848,15.424948670398354,0.8500000000000001,0.6125441437556413,0.7443300100968498,0.73562
Grand Theft Auto: San Andreas,GAME,4.4,348962,1000000,Paid,Mature 17+,12.762721178372368,13.815511557963774,0.8500000000000001,0.7022420926296505,0.666666714889415,0.73964
DZ Popup Video Player,VIDEO_PLAYERS,4.5,83,5000,Free,Everyone,4.430816798843313,8.517393171418904,0.875,0.2437964457102673,0.41100631715213,0.50993
Wondershare PowerCam,PHOTOGRAPHY,4.2,329160,10000000,Free,Everyone,12.704302271751247,16.118095750958314,0.8,0.6990277142332729,0.7777777825657402,0.75894
Katalogen.ax,COMMUNICATION,4.2,1,100,Free,Everyone,0.6931471805599453,4.61512051684126,0.8,0.0381389767725721,0.2227023748539915,0.35361
Camera MX - Free Photo & Video Camera,PHOTOGRAPHY,4.3,244371,10000000,Free,Everyone,12.40644693343158,16.118095750958314,0.825,0.6826388459692723,0.7777777825657402,0.76181
Target - now with Cartwheel,SHOPPING,4.1,68406,10000000,Free,Everyone,11.133230437555632,16.118095750958314,0.7749999999999999,0.612582765926588,0.7777777825657402,0.72179
Justice League Action Run,GAME,4.3,22333,1000000,Free,Everyone 10+,10.013865460005738,13.815511557963774,0.825,0.5509920445385001,0.666666714889415,0.68089
FH WiFiCam,PHOTOGRAPHY,2.6,201,10000,Free,Everyone,5.308267697401205,9.210440366976515,0.4,0.2920763498601159,0.4444492696759823,0.37884
